File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF032EQY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR000ALB	Histone ChIP-seq	/human-donors/ENCDO466MPW/, /human-donors/ENCDO560UMK/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF851NCB/, /files/ENCFF450EBG/, /files/ENCFF780ZFP/	1200415	ENCODE Processing Pipeline	c4d3f79a60f520a150d67c60c5af56bb		https://www.encodeproject.org/files/ENCFF032EQY/@@download/ENCFF032EQY.bed.gz				released	s3://encode-public/2017/04/05/2cf66769-cabd-4192-a5dd-dda7706fa012/ENCFF032EQY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/04/05/2cf66769-cabd-4192-a5dd-dda7706fa012/ENCFF032EQY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read length, low read depth	insufficient read depth	
ENCFF194WFZ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000ALB	Histone ChIP-seq	/human-donors/ENCDO560UMK/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1							/files/ENCFF152MBM/, /files/ENCFF609TUB/, /files/ENCFF356LFX/	1213519	ENCODE Processing Pipeline	51d211496ff3cac20b8aec273b4f295e		https://www.encodeproject.org/files/ENCFF194WFZ/@@download/ENCFF194WFZ.bed.gz				released	s3://encode-public/2020/09/30/47ec357e-5c08-47ac-9673-9dbf0e908b06/ENCFF194WFZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/47ec357e-5c08-47ac-9673-9dbf0e908b06/ENCFF194WFZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read length, low read depth	insufficient read depth	
ENCFF093ZGO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000ALB	Histone ChIP-seq	/human-donors/ENCDO466MPW/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF152MBM/, /files/ENCFF374DGO/, /files/ENCFF356LFX/	1292942	ENCODE Processing Pipeline	065d76d45d376f24b30ee9abf05058ef		https://www.encodeproject.org/files/ENCFF093ZGO/@@download/ENCFF093ZGO.bed.gz				released	s3://encode-public/2020/09/30/8d3c8bf0-be92-4b67-b849-47e54a2074de/ENCFF093ZGO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/8d3c8bf0-be92-4b67-b849-47e54a2074de/ENCFF093ZGO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read length, low read depth	insufficient read depth	
ENCFF635ZIL	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF737FZT/, /files/ENCFF170UTG/, /files/ENCFF567KKK/	1526056	ENCODE Processing Pipeline	6799729c6db00b487ac1445b9c141457		https://www.encodeproject.org/files/ENCFF635ZIL/@@download/ENCFF635ZIL.bed.gz				released	s3://encode-public/2017/01/28/7473ddcd-287b-4ccb-b4b4-eb2737f7fc3e/ENCFF635ZIL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/7473ddcd-287b-4ccb-b4b4-eb2737f7fc3e/ENCFF635ZIL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF283XOP	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF416TYB/, /files/ENCFF705RUU/, /files/ENCFF042EJM/	1528848	ENCODE Processing Pipeline	7ccc4c0f87336a360f7e204b1287b8d8		https://www.encodeproject.org/files/ENCFF283XOP/@@download/ENCFF283XOP.bed.gz				released	s3://encode-public/2017/01/28/51ac314d-1b17-47f4-a61a-d571a8e33828/ENCFF283XOP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/51ac314d-1b17-47f4-a61a-d571a8e33828/ENCFF283XOP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF529ISR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF737FZT/, /files/ENCFF918ACD/, /files/ENCFF567KKK/, /files/ENCFF170UTG/	2145939	ENCODE Processing Pipeline	1358b19889a1218b7274f47aea41d005		https://www.encodeproject.org/files/ENCFF529ISR/@@download/ENCFF529ISR.bed.gz				released	s3://encode-public/2017/01/28/e1dae722-a1c3-48d5-ab2f-dd6741375fa4/ENCFF529ISR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/e1dae722-a1c3-48d5-ab2f-dd6741375fa4/ENCFF529ISR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF372UFG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	2	2_1							/files/ENCFF705RUU/, /files/ENCFF040NGJ/, /files/ENCFF042EJM/	2011395	ENCODE Processing Pipeline	d85e6a891e2d7ef92c234cd6585b04d6		https://www.encodeproject.org/files/ENCFF372UFG/@@download/ENCFF372UFG.bed.gz				released	s3://encode-public/2017/01/28/b244fc91-884f-4f37-b1fa-653725e6f91d/ENCFF372UFG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/b244fc91-884f-4f37-b1fa-653725e6f91d/ENCFF372UFG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF173VXY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	2	2_1							/files/ENCFF918ACD/, /files/ENCFF567KKK/, /files/ENCFF170UTG/	1993133	ENCODE Processing Pipeline	26abf05c1a99b93c3edd64f806b8f1dd		https://www.encodeproject.org/files/ENCFF173VXY/@@download/ENCFF173VXY.bed.gz				released	s3://encode-public/2017/01/28/f3a72363-1985-4e9d-854c-50f35edefe51/ENCFF173VXY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/f3a72363-1985-4e9d-854c-50f35edefe51/ENCFF173VXY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF262PTI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF416TYB/, /files/ENCFF705RUU/, /files/ENCFF040NGJ/, /files/ENCFF042EJM/	2091476	ENCODE Processing Pipeline	72bd48b8bdec6c30660c6622a4714fb8		https://www.encodeproject.org/files/ENCFF262PTI/@@download/ENCFF262PTI.bed.gz				released	s3://encode-public/2017/01/28/b173bb55-f9cf-492e-9ece-26ff58d6534d/ENCFF262PTI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/b173bb55-f9cf-492e-9ece-26ff58d6534d/ENCFF262PTI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF979ACW	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF635ZIL/, /files/ENCFF529ISR/, /files/ENCFF173VXY/	1533083	ENCODE Processing Pipeline	30af7938658235a2146b854ee177efe8		https://www.encodeproject.org/files/ENCFF979ACW/@@download/ENCFF979ACW.bed.gz				released	s3://encode-public/2017/01/28/c37d21b3-fcaf-459d-b12b-6c8ad36f82f8/ENCFF979ACW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/c37d21b3-fcaf-459d-b12b-6c8ad36f82f8/ENCFF979ACW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF774RLS	bed narrowPeak	bed	narrowPeak	replicated peaks	hg19	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF372UFG/, /files/ENCFF262PTI/, /files/ENCFF283XOP/	1509168	ENCODE Processing Pipeline	6d339897f0fead0cbe4ef3ed3873a453		https://www.encodeproject.org/files/ENCFF774RLS/@@download/ENCFF774RLS.bed.gz				released	s3://encode-public/2017/01/28/03875e28-cf02-432f-880a-e7cece80122b/ENCFF774RLS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/28/03875e28-cf02-432f-880a-e7cece80122b/ENCFF774RLS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF390CBA	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	2	2_1							/files/ENCFF522HGS/, /files/ENCFF356LFX/, /files/ENCFF425EYY/, /files/ENCFF215WZQ/	1306883	ENCODE Processing Pipeline	97d2e9c2367424c548045cd3d9f314dd		https://www.encodeproject.org/files/ENCFF390CBA/@@download/ENCFF390CBA.bed.gz				released	s3://encode-public/2020/10/20/bd0fcb1e-bc67-4bbd-8718-21788d8de64f/ENCFF390CBA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/bd0fcb1e-bc67-4bbd-8718-21788d8de64f/ENCFF390CBA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF259KFK	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF215WZQ/, /files/ENCFF425EYY/, /files/ENCFF356LFX/, /files/ENCFF054PXI/, /files/ENCFF522HGS/	1191289	ENCODE Processing Pipeline	7acc53e59acd7694699cdf5ff822c999		https://www.encodeproject.org/files/ENCFF259KFK/@@download/ENCFF259KFK.bed.gz				released	s3://encode-public/2020/10/20/7c7f3a2c-88b0-4665-9588-a487e0d71504/ENCFF259KFK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/7c7f3a2c-88b0-4665-9588-a487e0d71504/ENCFF259KFK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF164MYA	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF522HGS/, /files/ENCFF356LFX/, /files/ENCFF054PXI/, /files/ENCFF425EYY/	980850	ENCODE Processing Pipeline	cec9ce4c470cbbad42e490533785499e		https://www.encodeproject.org/files/ENCFF164MYA/@@download/ENCFF164MYA.bed.gz				released	s3://encode-public/2020/10/20/47f82f9f-ff5b-4ad1-92ce-4ed5e481af44/ENCFF164MYA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/47f82f9f-ff5b-4ad1-92ce-4ed5e481af44/ENCFF164MYA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF097LTN	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR714TJD	Histone ChIP-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF215WZQ/, /files/ENCFF425EYY/, /files/ENCFF356LFX/, /files/ENCFF054PXI/, /files/ENCFF522HGS/	1454332	ENCODE Processing Pipeline	a7e52fe55ed688a9c04b0b40a6f670f0		https://www.encodeproject.org/files/ENCFF097LTN/@@download/ENCFF097LTN.bed.gz				released	s3://encode-public/2020/10/20/ad778cb4-5d45-4cc5-a240-2787d61e9de6/ENCFF097LTN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/ad778cb4-5d45-4cc5-a240-2787d61e9de6/ENCFF097LTN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, antibody characterized with exemption, low read length, mixed read lengths, low read depth	severe bottlenecking, poor library complexity	
ENCFF955DDJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	2	2_1							/files/ENCFF096GIM/, /files/ENCFF292PQI/	1215294	ENCODE Processing Pipeline	7f2f0c0df854335984ef2971ceebeac2		https://www.encodeproject.org/files/ENCFF955DDJ/@@download/ENCFF955DDJ.bed.gz				released	s3://encode-public/2016/11/01/c1128dff-c67d-4729-8a26-563597e5acae/ENCFF955DDJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/c1128dff-c67d-4729-8a26-563597e5acae/ENCFF955DDJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF314USN	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1, 2	1_1, 1_2, 2_1							/files/ENCFF096GIM/, /files/ENCFF292PQI/, /files/ENCFF692SZU/, /files/ENCFF107RUY/	1911899	ENCODE Processing Pipeline	72cef00078fc913f200b25831066ce10		https://www.encodeproject.org/files/ENCFF314USN/@@download/ENCFF314USN.bed.gz				released	s3://encode-public/2016/11/01/ca80dc19-16c6-43d0-aa5a-36d2eda752fc/ENCFF314USN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/ca80dc19-16c6-43d0-aa5a-36d2eda752fc/ENCFF314USN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF364RLA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1	1_1, 1_2							/files/ENCFF107RUY/, /files/ENCFF692SZU/	1938111	ENCODE Processing Pipeline	8b8285ea47605b0114e8e868a0ab8bda		https://www.encodeproject.org/files/ENCFF364RLA/@@download/ENCFF364RLA.bed.gz				released	s3://encode-public/2016/11/01/27b3faf4-3769-4dbd-80d2-fbd36094e534/ENCFF364RLA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/27b3faf4-3769-4dbd-80d2-fbd36094e534/ENCFF364RLA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF784QFH	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1, 2	1_1, 1_2, 2_1							/files/ENCFF955DDJ/, /files/ENCFF314USN/, /files/ENCFF364RLA/	1863913	ENCODE Processing Pipeline	50a10287c59639e5d439fce9197e3726		https://www.encodeproject.org/files/ENCFF784QFH/@@download/ENCFF784QFH.bed.gz				released	s3://encode-public/2016/11/01/816b9f19-18d9-401b-a8cc-ed3b123095a7/ENCFF784QFH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/816b9f19-18d9-401b-a8cc-ed3b123095a7/ENCFF784QFH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF831KZM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1, 2	1_1, 1_2, 2_1							/files/ENCFF587UZE/, /files/ENCFF855RCK/, /files/ENCFF174YPE/, /files/ENCFF761EUR/	1907174	ENCODE Processing Pipeline	93df3e7d5443391f03d995180a618b7a		https://www.encodeproject.org/files/ENCFF831KZM/@@download/ENCFF831KZM.bed.gz				released	s3://encode-public/2016/11/07/8d241ba7-35c5-4835-a69f-6ebaa6540c51/ENCFF831KZM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/07/8d241ba7-35c5-4835-a69f-6ebaa6540c51/ENCFF831KZM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF208IPB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1	1_1, 1_2							/files/ENCFF855RCK/, /files/ENCFF587UZE/	1911192	ENCODE Processing Pipeline	3ee2875d02638270eb0aa0ac01ae5217		https://www.encodeproject.org/files/ENCFF208IPB/@@download/ENCFF208IPB.bed.gz				released	s3://encode-public/2016/11/07/5e85c3dc-01a9-4336-be55-f24bef9af39c/ENCFF208IPB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/07/5e85c3dc-01a9-4336-be55-f24bef9af39c/ENCFF208IPB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF537JMI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	2	2_1							/files/ENCFF174YPE/, /files/ENCFF761EUR/	1236619	ENCODE Processing Pipeline	e39708b7f36e46b0f89fa984aea4ecd5		https://www.encodeproject.org/files/ENCFF537JMI/@@download/ENCFF537JMI.bed.gz				released	s3://encode-public/2016/11/07/eb871dfe-00f3-4d6b-b8da-7354ba3b147c/ENCFF537JMI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/07/eb871dfe-00f3-4d6b-b8da-7354ba3b147c/ENCFF537JMI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF132IWN	bed narrowPeak	bed	narrowPeak	replicated peaks	hg19	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1, 2	1_1, 1_2, 2_1							/files/ENCFF208IPB/, /files/ENCFF831KZM/, /files/ENCFF537JMI/	1866131	ENCODE Processing Pipeline	5060dbef01d34cbe595c6f7fb5be7b29		https://www.encodeproject.org/files/ENCFF132IWN/@@download/ENCFF132IWN.bed.gz				released	s3://encode-public/2016/11/07/945eae56-894d-4c38-8697-47a3cac0f9ff/ENCFF132IWN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/07/945eae56-894d-4c38-8697-47a3cac0f9ff/ENCFF132IWN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF179YAF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1	1_1, 1_2							/files/ENCFF785NUK/, /files/ENCFF474LAV/, /files/ENCFF433BQD/, /files/ENCFF356LFX/	1868316	ENCODE Processing Pipeline	72179bd2333004ba505a09bee4b29fb1		https://www.encodeproject.org/files/ENCFF179YAF/@@download/ENCFF179YAF.bed.gz				released	s3://encode-public/2020/10/20/c3e89b06-1a40-4549-97c5-3efd14d95cfe/ENCFF179YAF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/c3e89b06-1a40-4549-97c5-3efd14d95cfe/ENCFF179YAF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
